trade_num,direction,favored,entry_time,exit_time,exit_reason,levels_filled,l1_price,blended_entry,exit_price,pnl,fees,equity_before,equity_after,hold_minutes
800,long,Y,2025-06-05 16:00:00,2025-06-06 09:15:00,TP,3,104549.46,103104.79,103620.29,1068.0712,151.7640,60841.60,61909.67,1035
801,long,Y,2025-06-12 12:00:00,2025-06-12 14:14:00,TP,1,106967.42,106967.42,107502.23,136.2660,18.4995,61882.37,62018.64,134
802,long,Y,2025-06-12 20:00:00,2025-06-13 16:14:00,TP,3,106757.90,105282.72,105809.10,1084.7893,155.5128,61862.35,62947.14,1214
803,long,Y,2025-06-13 20:00:00,2025-06-13 21:45:00,TP,1,105138.03,105138.03,105663.69,138.5741,18.7848,62919.38,63057.95,105
804,long,Y,2025-06-14 04:00:00,2025-06-14 21:58:00,TP,2,105226.40,104875.04,105399.38,413.9614,58.9462,62992.69,63406.65,1078
805,long,Y,2025-06-17 12:00:00,2025-06-17 19:02:00,TP,3,105600.01,104140.83,104661.50,1114.5070,153.5529,63246.86,64361.37,422
806,long,Y,2025-06-17 20:00:00,2025-06-18 03:52:00,TP,1,104714.16,104714.16,105237.70,141.3675,19.5267,64332.99,64474.36,472
807,long,Y,2025-06-18 04:00:00,2025-06-20 07:34:00,TP,2,105154.76,104803.64,105327.63,417.9793,65.5507,64407.62,64825.60,3094
808,long,Y,2025-06-20 20:00:00,2025-06-21 09:45:00,TP,1,103359.04,103359.04,103875.81,142.0772,19.9774,64797.02,64939.09,825
809,long,Y,2025-06-21 16:00:00,2025-06-22 00:22:00,TP,3,103524.03,102093.53,102603.97,1140.8786,157.8269,64775.45,65916.33,502
810,long,Y,2025-06-22 04:00:00,2025-06-22 05:16:00,TP,1,102340.41,102340.41,102852.08,145.1362,19.6450,65887.26,66032.39,76
811,long,Y,2025-06-22 08:00:00,2025-06-23 00:48:00,TP,3,102468.93,101053.01,101558.25,1156.4657,164.1037,65865.99,67022.46,1008
812,long,Y,2025-06-23 04:00:00,2025-06-23 05:47:00,TP,1,101195.55,101195.55,101701.50,147.5434,20.0028,66992.90,67140.44,107
813,long,Y,2025-06-23 12:00:00,2025-06-23 13:41:00,TP,1,101292.71,101292.71,101799.14,147.8086,20.0325,67110.83,67258.64,101
814,long,Y,2025-07-01 16:00:00,2025-07-02 03:24:00,TP,2,105962.61,105608.79,106136.81,442.6148,61.7964,67189.03,67631.64,684
815,long,Y,2025-07-02 04:00:00,2025-07-02 06:06:00,TP,1,106195.78,106195.78,106726.73,148.8676,20.2020,67601.82,67750.69,126
816,long,Y,2025-07-21 00:00:00,2025-07-21 00:58:00,TP,2,117143.66,116752.51,117336.24,447.5785,60.5255,67680.56,68128.14,58
817,long,Y,2025-07-21 20:00:00,2025-07-21 21:39:00,TP,1,116700.04,116700.04,117283.51,149.9862,20.3254,68098.10,68248.08,99
818,long,Y,2025-07-22 00:00:00,2025-07-22 01:40:00,TP,2,117402.58,117010.56,117595.59,450.7481,61.0863,68177.45,68628.20,100
819,long,Y,2025-07-22 04:00:00,2025-07-22 06:03:00,TP,2,117177.17,116785.91,117369.81,453.1944,61.4906,68557.17,69010.36,123
820,long,Y,2025-07-25 04:00:00,2025-07-25 04:48:00,TP,1,115435.00,115435.00,116012.14,151.9760,20.5409,68979.93,69131.90,48
821,long,Y,2025-07-25 08:00:00,2025-07-25 10:02:00,TP,1,115538.10,115538.10,116115.76,152.1744,20.6464,69101.42,69253.59,122
822,long,Y,2025-07-25 12:00:00,2025-07-25 19:37:00,TP,2,116613.65,116224.27,116805.36,456.3844,62.9907,69181.91,69638.30,457
823,long,Y,2025-07-25 20:00:00,2025-07-25 21:17:00,TP,1,116735.29,116735.29,117318.94,153.3316,20.7552,69607.59,69760.92,77
824,long,Y,2025-07-29 16:00:00,2025-07-29 17:30:00,TP,1,117382.55,117382.55,117969.43,153.5894,20.8040,69730.15,69883.74,90
825,long,Y,2025-07-29 20:00:00,2025-07-30 03:38:00,TP,1,117533.93,117533.93,118121.57,153.5115,21.1889,69852.92,70006.44,458
826,long,Y,2025-07-30 20:00:00,2025-07-30 23:05:00,TP,1,116918.21,116918.21,117502.77,154.0398,20.9673,69975.56,70129.60,185
827,long,Y,2025-07-31 20:00:00,2025-08-01 02:20:00,TP,3,116784.02,115170.30,115746.12,1233.0040,169.5149,69952.88,71185.88,380
828,long,Y,2025-08-01 04:00:00,2025-08-01 12:33:00,TP,2,115634.02,115247.91,115824.12,468.9561,64.9102,71112.20,71581.16,513
829,long,Y,2025-08-01 16:00:00,2025-08-03 18:26:00,TP,3,115350.03,113756.12,114324.87,1238.0053,193.5423,71400.77,72638.78,3026
830,long,Y,2025-08-05 16:00:00,2025-08-05 17:27:00,TP,1,112894.03,112894.03,113458.47,159.9280,21.6593,72606.75,72766.67,87
831,long,Y,2025-08-05 20:00:00,2025-08-06 05:39:00,TP,1,113734.79,113734.79,114303.43,159.7248,22.1822,72734.58,72894.31,579
832,long,Y,2025-08-14 16:00:00,2025-08-14 19:23:00,TP,2,118169.67,117775.09,118363.94,481.1295,65.5500,72818.86,73299.99,203
833,long,Y,2025-08-14 20:00:00,2025-08-14 22:20:00,TP,2,117916.92,117523.19,118110.77,483.9947,65.7272,73224.13,73708.12,140
834,long,Y,2025-08-15 00:00:00,2025-08-15 02:40:00,TP,1,118241.14,118241.14,118832.32,162.2099,22.0510,73675.62,73837.83,160
835,long,Y,2025-08-15 16:00:00,2025-08-15 17:41:00,TP,1,117262.11,117262.11,117848.39,162.5543,22.0308,73805.26,73967.82,101
836,long,Y,2025-08-15 20:00:00,2025-08-15 22:49:00,TP,1,116936.17,116936.17,117520.82,162.7723,22.1377,73935.20,74097.97,169
837,long,Y,2025-08-16 00:00:00,2025-08-16 01:48:00,TP,1,117264.89,117264.89,117851.18,163.1200,22.1155,74065.29,74228.41,108
838,long,Y,2025-08-16 04:00:00,2025-08-17 04:51:00,TP,1,117447.94,117447.94,118035.15,162.0170,23.5446,74195.68,74357.70,1491
839,long,Y,2025-08-18 04:00:00,2025-08-18 12:59:00,TP,2,115286.06,114901.11,115475.59,489.7727,67.8809,74280.74,74770.51,539
840,long,Y,2025-08-18 16:00:00,2025-08-18 17:31:00,TP,1,116165.78,116165.78,116746.58,164.6176,22.2990,74737.53,74902.15,91
841,long,Y,2025-08-18 20:00:00,2025-08-18 22:04:00,TP,1,116330.73,116330.73,116912.35,164.8740,22.3717,74869.12,75033.99,124
842,long,Y,2025-08-19 00:00:00,2025-08-19 00:51:00,TP,2,116209.98,115821.95,116401.03,495.7151,67.0107,74956.33,75452.05,51
843,long,Y,2025-08-19 04:00:00,2025-08-19 04:58:00,TP,1,114794.71,114794.71,115368.65,166.1517,22.4685,75418.77,75584.93,58
844,long,Y,2025-08-19 08:00:00,2025-08-19 10:27:00,TP,1,114966.68,114966.68,115541.48,166.3533,22.5992,75551.59,75717.95,147
845,long,Y,2025-08-19 12:00:00,2025-08-20 21:10:00,TP,3,115480.04,113884.34,114453.73,1318.0498,196.2294,75527.14,76845.19,1990
846,long,Y,2025-08-21 12:00:00,2025-08-21 13:51:00,TP,1,113116.57,113116.57,113682.12,169.1642,22.9385,76811.30,76980.46,111
847,long,Y,2025-08-21 16:00:00,2025-08-22 02:05:00,TP,2,112766.55,112390.01,112951.93,506.8410,70.4816,76900.79,77407.63,605
848,long,Y,2025-08-22 12:00:00,2025-08-22 12:47:00,TP,2,112360.71,111985.53,112545.43,511.4081,69.1180,77327.51,77838.92,47
849,long,Y,2025-08-24 16:00:00,2025-08-24 21:34:00,TP,3,114379.03,112798.54,113362.50,1368.9339,187.7617,77642.77,79011.70,334
850,long,Y,2025-08-25 00:00:00,2025-08-25 03:10:00,TP,2,113459.50,113080.65,113646.02,521.5470,71.0093,78929.92,79451.47,190
851,long,Y,2025-08-25 04:00:00,2025-08-25 14:09:00,TP,3,112892.35,111332.40,111889.03,1394.9253,194.0185,79251.25,80646.18,609
852,long,Y,2025-08-25 16:00:00,2025-08-25 16:18:00,TP,1,112135.60,112135.60,112696.25,177.6331,23.9716,80610.61,80788.25,18
853,long,Y,2025-09-04 16:00:00,2025-09-04 18:03:00,TP,1,109480.06,109480.06,110027.43,177.8309,24.1287,80752.62,80930.45,123
854,long,Y,2025-09-06 20:00:00,2025-09-07 02:54:00,TP,1,110045.33,110045.33,110595.53,177.8250,24.4901,80894.76,81072.58,414
855,long,Y,2025-09-19 20:00:00,2025-09-20 00:47:00,TP,1,115129.36,115129.36,115704.98,178.2773,24.3936,81036.83,81215.11,287
856,long,Y,2025-09-22 04:00:00,2025-09-24 14:51:00,TP,3,114649.17,113064.95,113630.24,1400.1821,224.0339,81010.45,82410.63,3531
857,long,Y,2025-09-25 08:00:00,2025-09-28 20:30:00,TP,3,111804.81,110259.89,110811.16,1407.0512,241.0717,82202.95,83610.00,5070
858,long,Y,2025-10-09 16:00:00,2025-10-09 21:22:00,TP,2,121225.03,120820.25,121424.32,551.4537,75.5902,83523.47,84074.92,322
859,long,Y,2025-10-10 04:00:00,2025-10-10 06:05:00,TP,1,121056.73,121056.73,121661.98,185.0643,25.1126,84037.84,84222.91,125
860,long,Y,2025-10-10 08:00:00,2025-10-10 08:57:00,TP,1,120959.49,120959.49,121564.26,185.4676,25.0792,84185.77,84371.23,57
861,long,Y,2025-10-10 16:00:00,2025-10-10 21:31:00,TP,4,118890.03,109212.02,109758.05,3802.3413,521.4469,83845.39,87647.73,331
862,long,Y,2025-10-29 16:00:00,2025-10-29 18:02:00,TP,1,111400.04,111400.04,111957.01,192.9314,26.1762,87609.08,87802.01,122
863,long,Y,2025-10-29 20:00:00,2025-10-29 20:29:00,TP,1,110761.50,110761.50,111315.28,193.3815,26.1117,87763.29,87956.67,29
864,long,Y,2025-10-30 04:00:00,2025-10-30 05:42:00,TP,3,110684.96,109155.51,109701.26,1549.0798,209.9570,87735.02,89284.10,102
865,long,Y,2025-10-30 08:00:00,2025-10-31 09:02:00,TP,3,111326.33,109788.02,110336.93,1558.9174,226.6670,89059.10,90618.02,1502
866,long,Y,2025-11-03 04:00:00,2025-11-03 12:04:00,TP,2,107993.82,107633.22,108171.36,597.0748,82.5224,90524.23,91121.31,484
867,long,Y,2025-11-03 16:00:00,2025-11-03 16:19:00,TP,1,105698.83,105698.83,106227.29,200.7039,27.0865,91081.12,91281.83,19
868,long,Y,2025-11-03 20:00:00,2025-11-10 00:48:00,TP,3,107156.28,105675.59,106203.94,1520.3595,305.1734,91051.80,92572.16,8928
869,long,N,2025-12-05 20:00:00,2025-12-06 03:04:00,TP,2,89624.36,89145.07,89590.76,366.1009,50.4458,92514.67,92880.77,424
870,long,N,2025-12-11 04:00:00,2025-12-11 04:49:00,TP,1,89775.47,89775.47,90224.32,122.7235,16.5883,92856.19,92978.92,49
871,long,N,2025-12-15 00:00:00,2025-12-15 00:32:00,TP,1,88238.74,88238.74,88679.90,122.8659,16.5930,92954.31,93077.18,32
872,long,N,2025-12-15 16:00:00,2025-12-16 10:39:00,TP,2,86873.03,86408.45,86840.46,366.5204,52.2978,93019.38,93385.90,1119
873,long,N,2025-12-19 00:00:00,2025-12-19 02:51:00,TP,1,85498.70,85498.70,85926.16,123.2979,16.7711,93361.19,93484.49,171
874,long,N,2026-01-19 04:00:00,2026-01-19 08:21:00,TP,1,92642.07,92642.07,93105.25,123.3605,16.8572,93459.75,93583.11,261
875,long,N,2026-01-20 00:00:00,2026-01-23 17:30:00,TP,3,92600.04,90546.66,90999.36,956.8457,166.0773,93441.61,94398.46,5370
876,long,N,2026-02-27 20:00:00,2026-02-27 23:05:00,TP,1,65428.36,65428.36,65755.47,124.6210,16.9637,94373.48,94498.10,185
877,long,N,2026-03-06 20:00:00,2026-03-07 03:13:00,TP,1,68163.59,68163.59,68504.38,124.5627,17.1720,94473.10,94597.66,433
878,long,N,2026-03-07 04:00:00,2026-03-07 10:13:00,TP,2,68101.45,67737.25,68075.91,374.2198,51.4320,94538.92,94913.14,373
879,long,N,2026-03-07 12:00:00,2026-03-08 10:22:00,TP,2,68014.61,67650.88,67989.10,373.2259,53.8453,94854.20,95227.42,1342
880,long,N,2026-03-18 20:00:00,2026-03-18 21:11:00,TP,1,71023.87,71023.87,71378.96,125.8046,17.0245,95202.22,95328.03,71
881,long,N,2026-03-19 00:00:00,2026-03-19 03:19:00,TP,1,71210.03,71210.03,71566.05,125.8384,17.1416,95302.80,95428.64,199
882,long,N,2026-03-19 04:00:00,2026-03-19 17:53:00,TP,3,71154.25,69576.42,69924.27,1003.8349,141.2101,95284.36,96288.19,833
883,long,N,2026-03-19 20:00:00,2026-03-19 20:39:00,TP,1,70205.56,70205.56,70556.56,127.2309,17.1891,96262.71,96389.94,39
884,long,N,2026-03-20 00:00:00,2026-03-20 00:45:00,TP,1,69915.25,69915.25,70264.80,127.3606,17.2119,96364.44,96491.80,45
885,long,N,2026-03-22 00:00:00,2026-03-22 00:08:00,TP,2,68784.30,68416.45,68758.50,382.5717,51.6033,96431.88,96814.45,8
886,long,N,2026-03-22 08:00:00,2026-03-22 13:02:00,TP,2,68895.40,68526.96,68869.56,383.1572,52.4697,96754.33,97137.48,302
887,long,N,2026-03-26 12:00:00,2026-03-26 13:45:00,TP,1,69241.83,69241.83,69588.01,128.3008,17.3928,97111.78,97240.08,105
888,long,N,2026-03-26 16:00:00,2026-03-26 20:11:00,TP,2,69024.11,68654.98,68998.22,384.9627,52.5795,97179.70,97564.66,251
889,long,N,2026-03-27 00:00:00,2026-03-27 02:02:00,TP,1,68757.41,68757.41,69101.17,128.8515,17.4827,97538.84,97667.70,122
